id,Brown dwarf,Constellation,Right ascension,Declination,App.mag.,Distance,Spectraltype,Mass,Radius,Discovery year
1822,2MASS J23224684-3133231,,23h 22m 46.84s,−31° 33′ 23.1″,,56,L0β,24,1.39,n/a
1823,2MASS J23224684-3133231,,23h 22m 46.84s,−31° 33′ 23.1″,,56,L0β,24,1.39,n/a
1824,2MASS J23224684-3133231,,23h 22m 46.84s,−31° 33′ 23.1″,,56,L0β,24,1.39,n/a
1825,2MASS J23224684-3133231,,23h 22m 46.84s,−31° 33′ 23.1″,,56,L0β,24,1.39,n/a
1826,2MASS J23224684-3133231,,23h 22m 46.84s,−31° 33′ 23.1″,,56,L0β,24,1.39,n/a
1827,2MASS J23224684-3133231,,23h 22m 46.84s,−31° 33′ 23.1″,,56,L0β,24,1.39,n/a
1828,2MASS J23224684-3133231,,23h 22m 46.84s,−31° 33′ 23.1″,,56,L0β,24,1.39,n/a
1829,2MASS J23224684-3133231,,23h 22m 46.84s,−31° 33′ 23.1″,,56,L0β,24,1.39,n/a
1830,2MASS J23225299-6151275,,23h 22m 52.99s,−61° 51′ 27.5″,,148,L2γ,17,1.59,n/a
1831,2MASS J23225299-6151275,,23h 22m 52.99s,−61° 51′ 27.5″,,148,L2γ,17,1.59,n/a
1832,2MASS J23225299-6151275,,23h 22m 52.99s,−61° 51′ 27.5″,,148,L2γ,17,1.59,n/a
1833,2MASS J23225299-6151275,,23h 22m 52.99s,−61° 51′ 27.5″,,148,L2γ,17,1.59,n/a
1834,2MASS J23225299-6151275,,23h 22m 52.99s,−61° 51′ 27.5″,,148,L2γ,17,1.59,n/a
1835,2MASS J23225299-6151275,,23h 22m 52.99s,−61° 51′ 27.5″,,148,L2γ,17,1.59,n/a
1836,2MASS J23225299-6151275,,23h 22m 52.99s,−61° 51′ 27.5″,,148,L2γ,17,1.59,n/a
1837,2MASS J23225299-6151275,,23h 22m 52.99s,−61° 51′ 27.5″,,148,L2γ,17,1.59,n/a
1838,2MASS J23225299-6151275,,23h 22m 52.99s,−61° 51′ 27.5″,,148,L2γ,17,1.59,n/a
1839,2MASS J23225299-6151275,,23h 22m 52.99s,−61° 51′ 27.5″,,148,L2γ,17,1.59,n/a
1840,2MASS J23515044-2537367,,23h 51m 50.44s,−25° 37′ 36.7″,,67,M8,88,1.16,n/a
1841,2MASS J23515044-2537367,,23h 51m 50.44s,−25° 37′ 36.7″,,67,M8,88,1.16,n/a
1842,2MASS J23515044-2537367,,23h 51m 50.44s,−25° 37′ 36.7″,,67,M8,88,1.16,n/a
1843,2MASS J23515044-2537367,,23h 51m 50.44s,−25° 37′ 36.7″,,67,M8,88,1.16,n/a
1844,2MASS J23515044-2537367,,23h 51m 50.44s,−25° 37′ 36.7″,,67,M8,88,1.16,n/a
1845,2MASS J23515044-2537367,,23h 51m 50.44s,−25° 37′ 36.7″,,67,M8,88,1.16,n/a
1846,2MASS J23515044-2537367,,23h 51m 50.44s,−25° 37′ 36.7″,,67,M8,88,1.16,n/a
1847,2MASS J23515044-2537367,,23h 51m 50.44s,−25° 37′ 36.7″,,67,M8,88,1.16,n/a
1848,2MASS J23515044-2537367,,23h 51m 50.44s,−25° 37′ 36.7″,,67,M8,88,1.16,n/a
1849,2MASS J23515044-2537367,,23h 51m 50.44s,−25° 37′ 36.7″,,67,M8,88,1.16,n/a
1850,2MASSI J2356547-155310,,23h 56m 54.77s,−15° 53′ 11.1″,,74,T5.5,80,1.09,n/a
1851,2MASSI J2356547-155310,,23h 56m 54.77s,−15° 53′ 11.1″,,74,T5.5,80,1.09,n/a
1852,2MASSI J2356547-155310,,23h 56m 54.77s,−15° 53′ 11.1″,,74,T5.5,80,1.09,n/a
1853,2MASSI J2356547-155310,,23h 56m 54.77s,−15° 53′ 11.1″,,74,T5.5,80,1.09,n/a
1854,2MASSI J2356547-155310,,23h 56m 54.77s,−15° 53′ 11.1″,,74,T5.5,80,1.09,n/a
1855,2MASSI J2356547-155310,,23h 56m 54.77s,−15° 53′ 11.1″,,74,T5.5,80,1.09,n/a
1856,2MASSI J2356547-155310,,23h 56m 54.77s,−15° 53′ 11.1″,,74,T5.5,80,1.09,n/a
1857,2MASSI J2356547-155310,,23h 56m 54.77s,−15° 53′ 11.1″,,74,T5.5,80,1.09,n/a
1858,2MASSI J2356547-155310,,23h 56m 54.77s,−15° 53′ 11.1″,,74,T5.5,80,1.09,n/a
1859,2MASSI J2356547-155310,,23h 56m 54.77s,−15° 53′ 11.1″,,74,T5.5,80,1.09,n/a
1860,WISE 0005+3737,Andromeda,0h 5m 17.48s,37° 37′ 20.5″,18.33,23.2,T9,,,2010
1861,WISE 0005+3737,Andromeda,0h 5m 17.48s,37° 37′ 20.5″,18.33,23.2,T9,,,2010
1862,WISE 0005+3737,Andromeda,0h 5m 17.48s,37° 37′ 20.5″,18.33,23.2,T9,,,2010
1863,WISE 0005+3737,Andromeda,0h 5m 17.48s,37° 37′ 20.5″,18.33,23.2,T9,,,2010
1864,WISE 0005+3737,Andromeda,0h 5m 17.48s,37° 37′ 20.5″,18.33,23.2,T9,,,2010
1865,WISE 0005+3737,Andromeda,0h 5m 17.48s,37° 37′ 20.5″,18.33,23.2,T9,,,2010
1866,WISE 0005+3737,Andromeda,0h 5m 17.48s,37° 37′ 20.5″,18.33,23.2,T9,,,2010
1867,WISE 0005+3737,Andromeda,0h 5m 17.48s,37° 37′ 20.5″,18.33,23.2,T9,,,2010
1868,WISE 0005+3737,Andromeda,0h 5m 17.48s,37° 37′ 20.5″,18.33,23.2,T9,,,2010
1869,WISE 0005+3737,Andromeda,0h 5m 17.48s,37° 37′ 20.5″,18.33,23.2,T9,,,2010
1870,WISE 0008-1739,Cetus,0h 8m 49.75s,−17° 39′ 23.63″,17.03,87.1,T6,,,2010
1871,WISE 0008-1739,Cetus,0h 8m 49.75s,−17° 39′ 23.63″,17.03,87.1,T6,,,2010
1872,WISE 0008-1739,Cetus,0h 8m 49.75s,−17° 39′ 23.63″,17.03,87.1,T6,,,2010
1873,WISE 0008-1739,Cetus,0h 8m 49.75s,−17° 39′ 23.63″,17.03,87.1,T6,,,2010
1874,WISE 0008-1739,Cetus,0h 8m 49.75s,−17° 39′ 23.63″,17.03,87.1,T6,,,2010
1875,WISE 0008-1739,Cetus,0h 8m 49.75s,−17° 39′ 23.63″,17.03,87.1,T6,,,2010
1876,WISE 0008-1739,Cetus,0h 8m 49.75s,−17° 39′ 23.63″,17.03,87.1,T6,,,2010
1877,WISE 0008-1739,Cetus,0h 8m 49.75s,−17° 39′ 23.63″,17.03,87.1,T6,,,2010
1878,WISE 0008-1739,Cetus,0h 8m 49.75s,−17° 39′ 23.63″,17.03,87.1,T6,,,2010
1879,WISE 0008-1739,Cetus,0h 8m 49.75s,−17° 39′ 23.63″,17.03,87.1,T6,,,2010
1880,WISE 0015-4615,Phoenix,0h 15m 5.87s,−46° 15′ 17.6″,,48.6,T8,,,2010
1881,WISE 0015-4615,Phoenix,0h 15m 5.87s,−46° 15′ 17.6″,,48.6,T8,,,2010
1882,WISE 0015-4615,Phoenix,0h 15m 5.87s,−46° 15′ 17.6″,,48.6,T8,,,2010
1883,WISE 0015-4615,Phoenix,0h 15m 5.87s,−46° 15′ 17.6″,,48.6,T8,,,2010
1884,WISE 0015-4615,Phoenix,0h 15m 5.87s,−46° 15′ 17.6″,,48.6,T8,,,2010
1885,WISE 0015-4615,Phoenix,0h 15m 5.87s,−46° 15′ 17.6″,,48.6,T8,,,2010
1886,WISE 0015-4615,Phoenix,0h 15m 5.87s,−46° 15′ 17.6″,,48.6,T8,,,2010
1887,WISE 0015-4615,Phoenix,0h 15m 5.87s,−46° 15′ 17.6″,,48.6,T8,,,2010
1888,WISE 0015-4615,Phoenix,0h 15m 5.87s,−46° 15′ 17.6″,,48.6,T8,,,2010
1889,WISE 0015-4615,Phoenix,0h 15m 5.87s,−46° 15′ 17.6″,,48.6,T8,,,2010
1890,WISE 0031-3840,Sculptor,0h 31m 19.78s,−38° 40′ 36.3″,14.1,71.8,L2 pec,,,2010
1891,WISE 0031-3840,Sculptor,0h 31m 19.78s,−38° 40′ 36.3″,14.1,71.8,L2 pec,,,2010
1892,WISE 0031-3840,Sculptor,0h 31m 19.78s,−38° 40′ 36.3″,14.1,71.8,L2 pec,,,2010
1893,WISE 0031-3840,Sculptor,0h 31m 19.78s,−38° 40′ 36.3″,14.1,71.8,L2 pec,,,2010
1894,WISE 0031-3840,Sculptor,0h 31m 19.78s,−38° 40′ 36.3″,14.1,71.8,L2 pec,,,2010
1895,WISE 0031-3840,Sculptor,0h 31m 19.78s,−38° 40′ 36.3″,14.1,71.8,L2 pec,,,2010
1896,WISE 0031-3840,Sculptor,0h 31m 19.78s,−38° 40′ 36.3″,14.1,71.8,L2 pec,,,2010
1897,WISE 0031-3840,Sculptor,0h 31m 19.78s,−38° 40′ 36.3″,14.1,71.8,L2 pec,,,2010
1898,WISE 0031-3840,Sculptor,0h 31m 19.78s,−38° 40′ 36.3″,14.1,71.8,L2 pec,,,2010
1899,WISE 0031-3840,Sculptor,0h 31m 19.78s,−38° 40′ 36.3″,14.1,71.8,L2 pec,,,2010
1900,WISE 0032-4946,Phoenix,0h 32m 31.09s,−49° 46′ 51.4″,,62.9,T8.5,,,2010
1901,WISE 0032-4946,Phoenix,0h 32m 31.09s,−49° 46′ 51.4″,,62.9,T8.5,,,2010
1902,WISE 0032-4946,Phoenix,0h 32m 31.09s,−49° 46′ 51.4″,,62.9,T8.5,,,2010
1903,WISE 0032-4946,Phoenix,0h 32m 31.09s,−49° 46′ 51.4″,,62.9,T8.5,,,2010
1904,WISE 0032-4946,Phoenix,0h 32m 31.09s,−49° 46′ 51.4″,,62.9,T8.5,,,2010
1905,WISE 0032-4946,Phoenix,0h 32m 31.09s,−49° 46′ 51.4″,,62.9,T8.5,,,2010
1906,WISE 0032-4946,Phoenix,0h 32m 31.09s,−49° 46′ 51.4″,,62.9,T8.5,,,2010
1907,WISE 0032-4946,Phoenix,0h 32m 31.09s,−49° 46′ 51.4″,,62.9,T8.5,,,2010
1908,WISE 0032-4946,Phoenix,0h 32m 31.09s,−49° 46′ 51.4″,,62.9,T8.5,,,2010
1909,WISE 0032-4946,Phoenix,0h 32m 31.09s,−49° 46′ 51.4″,,62.9,T8.5,,,2010
1910,WISE 0038+2758,Andromeda,0h 38m 29.05s,27° 58′ 52.1″,,36.9,T9,,,2010
1911,WISE 0038+2758,Andromeda,0h 38m 29.05s,27° 58′ 52.1″,,36.9,T9,,,2010
1912,WISE 0038+2758,Andromeda,0h 38m 29.05s,27° 58′ 52.1″,,36.9,T9,,,2010
1913,WISE 0038+2758,Andromeda,0h 38m 29.05s,27° 58′ 52.1″,,36.9,T9,,,2010
1914,WISE 0038+2758,Andromeda,0h 38m 29.05s,27° 58′ 52.1″,,36.9,T9,,,2010
1915,WISE 0038+2758,Andromeda,0h 38m 29.05s,27° 58′ 52.1″,,36.9,T9,,,2010
1916,WISE 0038+2758,Andromeda,0h 38m 29.05s,27° 58′ 52.1″,,36.9,T9,,,2010
1917,WISE 0038+2758,Andromeda,0h 38m 29.05s,27° 58′ 52.1″,,36.9,T9,,,2010
1918,WISE 0038+2758,Andromeda,0h 38m 29.05s,27° 58′ 52.1″,,36.9,T9,,,2010
1919,WISE 0038+2758,Andromeda,0h 38m 29.05s,27° 58′ 52.1″,,36.9,T9,,,2010
1920,WISE 0038+8405,Cepheus,0h 38m 30.54s,84° 5′ 17.7″,,101.8,T6,,,2010
1921,WISE 0038+8405,Cepheus,0h 38m 30.54s,84° 5′ 17.7″,,101.8,T6,,,2010
1922,WISE 0038+8405,Cepheus,0h 38m 30.54s,84° 5′ 17.7″,,101.8,T6,,,2010
1923,WISE 0038+8405,Cepheus,0h 38m 30.54s,84° 5′ 17.7″,,101.8,T6,,,2010
1924,WISE 0038+8405,Cepheus,0h 38m 30.54s,84° 5′ 17.7″,,101.8,T6,,,2010
1925,WISE 0038+8405,Cepheus,0h 38m 30.54s,84° 5′ 17.7″,,101.8,T6,,,2010
1926,WISE 0038+8405,Cepheus,0h 38m 30.54s,84° 5′ 17.7″,,101.8,T6,,,2010
1927,WISE 0038+8405,Cepheus,0h 38m 30.54s,84° 5′ 17.7″,,101.8,T6,,,2010
1928,WISE 0038+8405,Cepheus,0h 38m 30.54s,84° 5′ 17.7″,,101.8,T6,,,2010
1929,WISE 0038+8405,Cepheus,0h 38m 30.54s,84° 5′ 17.7″,,101.8,T6,,,2010
1930,WISE 0040+0900,Pisces,0h 40m 24.88s,9° 0′ 54.8″,,47.6,T7,,,2010
1931,WISE 0040+0900,Pisces,0h 40m 24.88s,9° 0′ 54.8″,,47.6,T7,,,2010
1932,WISE 0040+0900,Pisces,0h 40m 24.88s,9° 0′ 54.8″,,47.6,T7,,,2010
1933,WISE 0040+0900,Pisces,0h 40m 24.88s,9° 0′ 54.8″,,47.6,T7,,,2010
1934,WISE 0040+0900,Pisces,0h 40m 24.88s,9° 0′ 54.8″,,47.6,T7,,,2010
1935,WISE 0040+0900,Pisces,0h 40m 24.88s,9° 0′ 54.8″,,47.6,T7,,,2010
1936,WISE 0040+0900,Pisces,0h 40m 24.88s,9° 0′ 54.8″,,47.6,T7,,,2010
1937,WISE 0040+0900,Pisces,0h 40m 24.88s,9° 0′ 54.8″,,47.6,T7,,,2010
1938,WISE 0040+0900,Pisces,0h 40m 24.88s,9° 0′ 54.8″,,47.6,T7,,,2010
1939,WISE 0040+0900,Pisces,0h 40m 24.88s,9° 0′ 54.8″,,47.6,T7,,,2010
1940,WISE 0049+0441,Pisces,0h 49m 28.48s,4° 40′ 59.82″,15.85,62.6,L9,,,2010
1941,WISE 0049+0441,Pisces,0h 49m 28.48s,4° 40′ 59.82″,15.85,62.6,L9,,,2010
1942,WISE 0049+0441,Pisces,0h 49m 28.48s,4° 40′ 59.82″,15.85,62.6,L9,,,2010
1943,WISE 0049+0441,Pisces,0h 49m 28.48s,4° 40′ 59.82″,15.85,62.6,L9,,,2010
1944,WISE 0049+0441,Pisces,0h 49m 28.48s,4° 40′ 59.82″,15.85,62.6,L9,,,2010
1945,WISE 0049+0441,Pisces,0h 49m 28.48s,4° 40′ 59.82″,15.85,62.6,L9,,,2010
1946,WISE 0049+0441,Pisces,0h 49m 28.48s,4° 40′ 59.82″,15.85,62.6,L9,,,2010
1947,WISE 0049+0441,Pisces,0h 49m 28.48s,4° 40′ 59.82″,15.85,62.6,L9,,,2010
1948,WISE 0049+0441,Pisces,0h 49m 28.48s,4° 40′ 59.82″,15.85,62.6,L9,,,2010
1949,WISE 0049+0441,Pisces,0h 49m 28.48s,4° 40′ 59.82″,15.85,62.6,L9,,,2010
1950,WISE 0049+2151,Andromeda,0h 49m 45.61s,21° 51′ 20.0″,,24.1,T8.5,,,2010
1951,WISE 0049+2151,Andromeda,0h 49m 45.61s,21° 51′ 20.0″,,24.1,T8.5,,,2010
1952,WISE 0049+2151,Andromeda,0h 49m 45.61s,21° 51′ 20.0″,,24.1,T8.5,,,2010
1953,WISE 0049+2151,Andromeda,0h 49m 45.61s,21° 51′ 20.0″,,24.1,T8.5,,,2010
1954,WISE 0049+2151,Andromeda,0h 49m 45.61s,21° 51′ 20.0″,,24.1,T8.5,,,2010
1955,WISE 0049+2151,Andromeda,0h 49m 45.61s,21° 51′ 20.0″,,24.1,T8.5,,,2010
1956,WISE 0049+2151,Andromeda,0h 49m 45.61s,21° 51′ 20.0″,,24.1,T8.5,,,2010
1957,WISE 0049+2151,Andromeda,0h 49m 45.61s,21° 51′ 20.0″,,24.1,T8.5,,,2010
1958,WISE 0049+2151,Andromeda,0h 49m 45.61s,21° 51′ 20.0″,,24.1,T8.5,,,2010
1959,WISE 0049+2151,Andromeda,0h 49m 45.61s,21° 51′ 20.0″,,24.1,T8.5,,,2010
1960,WISE 0106+1518,Pisces,1h 6m 37.05s,15° 18′ 52.57″,14.36,142.9,M8 pec,,,2010
1961,WISE 0106+1518,Pisces,1h 6m 37.05s,15° 18′ 52.57″,14.36,142.9,M8 pec,,,2010
1962,WISE 0106+1518,Pisces,1h 6m 37.05s,15° 18′ 52.57″,14.36,142.9,M8 pec,,,2010
1963,WISE 0106+1518,Pisces,1h 6m 37.05s,15° 18′ 52.57″,14.36,142.9,M8 pec,,,2010
1964,WISE 0106+1518,Pisces,1h 6m 37.05s,15° 18′ 52.57″,14.36,142.9,M8 pec,,,2010
1965,WISE 0106+1518,Pisces,1h 6m 37.05s,15° 18′ 52.57″,14.36,142.9,M8 pec,,,2010
1966,WISE 0106+1518,Pisces,1h 6m 37.05s,15° 18′ 52.57″,14.36,142.9,M8 pec,,,2010
1967,WISE 0106+1518,Pisces,1h 6m 37.05s,15° 18′ 52.57″,14.36,142.9,M8 pec,,,2010
1968,WISE 0106+1518,Pisces,1h 6m 37.05s,15° 18′ 52.57″,14.36,142.9,M8 pec,,,2010
1969,WISE 0106+1518,Pisces,1h 6m 37.05s,15° 18′ 52.57″,14.36,142.9,M8 pec,,,2010
1970,WISE 0123+4142,Andromeda,1h 23m 33.28s,41° 42′ 4.52″,17.38,67.2,T7,,,2010
1971,WISE 0123+4142,Andromeda,1h 23m 33.28s,41° 42′ 4.52″,17.38,67.2,T7,,,2010
1972,WISE 0123+4142,Andromeda,1h 23m 33.28s,41° 42′ 4.52″,17.38,67.2,T7,,,2010
1973,WISE 0123+4142,Andromeda,1h 23m 33.28s,41° 42′ 4.52″,17.38,67.2,T7,,,2010
1974,WISE 0123+4142,Andromeda,1h 23m 33.28s,41° 42′ 4.52″,17.38,67.2,T7,,,2010
1975,WISE 0123+4142,Andromeda,1h 23m 33.28s,41° 42′ 4.52″,17.38,67.2,T7,,,2010
1976,WISE 0123+4142,Andromeda,1h 23m 33.28s,41° 42′ 4.52″,17.38,67.2,T7,,,2010
1977,WISE 0123+4142,Andromeda,1h 23m 33.28s,41° 42′ 4.52″,17.38,67.2,T7,,,2010
1978,WISE 0123+4142,Andromeda,1h 23m 33.28s,41° 42′ 4.52″,17.38,67.2,T7,,,2010
1979,WISE 0123+4142,Andromeda,1h 23m 33.28s,41° 42′ 4.52″,17.38,67.2,T7,,,2010
1980,WISE 0135+1715,Pisces,1h 35m 25.64s,17° 15′ 3.4″,,77.3,T6,,,2010
1981,WISE 0135+1715,Pisces,1h 35m 25.64s,17° 15′ 3.4″,,77.3,T6,,,2010
1982,WISE 0135+1715,Pisces,1h 35m 25.64s,17° 15′ 3.4″,,77.3,T6,,,2010
1983,WISE 0135+1715,Pisces,1h 35m 25.64s,17° 15′ 3.4″,,77.3,T6,,,2010
1984,WISE 0135+1715,Pisces,1h 35m 25.64s,17° 15′ 3.4″,,77.3,T6,,,2010
1985,WISE 0135+1715,Pisces,1h 35m 25.64s,17° 15′ 3.4″,,77.3,T6,,,2010
1986,WISE 0135+1715,Pisces,1h 35m 25.64s,17° 15′ 3.4″,,77.3,T6,,,2010
1987,WISE 0135+1715,Pisces,1h 35m 25.64s,17° 15′ 3.4″,,77.3,T6,,,2010
1988,WISE 0135+1715,Pisces,1h 35m 25.64s,17° 15′ 3.4″,,77.3,T6,,,2010
1989,WISE 0135+1715,Pisces,1h 35m 25.64s,17° 15′ 3.4″,,77.3,T6,,,2010
1990,WISE 0138-0322,Cetus,1h 38m 36.59s,−3° 22′ 21.57″,16.36,57.7,T3,,,2010
1991,WISE 0138-0322,Cetus,1h 38m 36.59s,−3° 22′ 21.57″,16.36,57.7,T3,,,2010
1992,WISE 0138-0322,Cetus,1h 38m 36.59s,−3° 22′ 21.57″,16.36,57.7,T3,,,2010
1993,WISE 0138-0322,Cetus,1h 38m 36.59s,−3° 22′ 21.57″,16.36,57.7,T3,,,2010
1994,WISE 0138-0322,Cetus,1h 38m 36.59s,−3° 22′ 21.57″,16.36,57.7,T3,,,2010
1995,WISE 0138-0322,Cetus,1h 38m 36.59s,−3° 22′ 21.57″,16.36,57.7,T3,,,2010
1996,WISE 0138-0322,Cetus,1h 38m 36.59s,−3° 22′ 21.57″,16.36,57.7,T3,,,2010
1997,WISE 0138-0322,Cetus,1h 38m 36.59s,−3° 22′ 21.57″,16.36,57.7,T3,,,2010
1998,WISE 0138-0322,Cetus,1h 38m 36.59s,−3° 22′ 21.57″,16.36,57.7,T3,,,2010
1999,WISE 0138-0322,Cetus,1h 38m 36.59s,−3° 22′ 21.57″,16.36,57.7,T3,,,2010
2000,WISE 0146+4234,Andromeda,1h 46m 56.66s,42° 34′ 10.0″,18.71,20.5,Y0,,,2010
2001,WISE 0146+4234,Andromeda,1h 46m 56.66s,42° 34′ 10.0″,18.71,20.5,Y0,,,2010
2002,WISE 0146+4234,Andromeda,1h 46m 56.66s,42° 34′ 10.0″,18.71,20.5,Y0,,,2010
2003,WISE 0146+4234,Andromeda,1h 46m 56.66s,42° 34′ 10.0″,18.71,20.5,Y0,,,2010
2004,WISE 0146+4234,Andromeda,1h 46m 56.66s,42° 34′ 10.0″,18.71,20.5,Y0,,,2010
2005,WISE 0146+4234,Andromeda,1h 46m 56.66s,42° 34′ 10.0″,18.71,20.5,Y0,,,2010
2006,WISE 0146+4234,Andromeda,1h 46m 56.66s,42° 34′ 10.0″,18.71,20.5,Y0,,,2010
2007,WISE 0146+4234,Andromeda,1h 46m 56.66s,42° 34′ 10.0″,18.71,20.5,Y0,,,2010
2008,WISE 0146+4234,Andromeda,1h 46m 56.66s,42° 34′ 10.0″,18.71,20.5,Y0,,,2010
2009,WISE 0146+4234,Andromeda,1h 46m 56.66s,42° 34′ 10.0″,18.71,20.5,Y0,,,2010
2010,WISE 0148-7202,Hydrus,1h 48m 7.4s,−72° 2′ 58.87″,18.96,30,T9.5,,,2010
2011,WISE 0148-7202,Hydrus,1h 48m 7.4s,−72° 2′ 58.87″,18.96,30,T9.5,,,2010
2012,WISE 0148-7202,Hydrus,1h 48m 7.4s,−72° 2′ 58.87″,18.96,30,T9.5,,,2010
2013,WISE 0148-7202,Hydrus,1h 48m 7.4s,−72° 2′ 58.87″,18.96,30,T9.5,,,2010
2014,WISE 0148-7202,Hydrus,1h 48m 7.4s,−72° 2′ 58.87″,18.96,30,T9.5,,,2010
2015,WISE 0148-7202,Hydrus,1h 48m 7.4s,−72° 2′ 58.87″,18.96,30,T9.5,,,2010
2016,WISE 0148-7202,Hydrus,1h 48m 7.4s,−72° 2′ 58.87″,18.96,30,T9.5,,,2010
2017,WISE 0148-7202,Hydrus,1h 48m 7.4s,−72° 2′ 58.87″,18.96,30,T9.5,,,2010
2018,WISE 0148-7202,Hydrus,1h 48m 7.4s,−72° 2′ 58.87″,18.96,30,T9.5,,,2010
2019,WISE 0148-7202,Hydrus,1h 48m 7.4s,−72° 2′ 58.87″,18.96,30,T9.5,,,2010
2020,WISE 0150+3827,Andromeda,1h 50m 10.93s,38° 27′ 24.04″,16.07,61.3,T0,,,2010
2021,WISE 0150+3827,Andromeda,1h 50m 10.93s,38° 27′ 24.04″,16.07,61.3,T0,,,2010
2022,WISE 0150+3827,Andromeda,1h 50m 10.93s,38° 27′ 24.04″,16.07,61.3,T0,,,2010
2023,WISE 0150+3827,Andromeda,1h 50m 10.93s,38° 27′ 24.04″,16.07,61.3,T0,,,2010
2024,WISE 0150+3827,Andromeda,1h 50m 10.93s,38° 27′ 24.04″,16.07,61.3,T0,,,2010
2025,WISE 0150+3827,Andromeda,1h 50m 10.93s,38° 27′ 24.04″,16.07,61.3,T0,,,2010
2026,WISE 0150+3827,Andromeda,1h 50m 10.93s,38° 27′ 24.04″,16.07,61.3,T0,,,2010
2027,WISE 0150+3827,Andromeda,1h 50m 10.93s,38° 27′ 24.04″,16.07,61.3,T0,,,2010
2028,WISE 0150+3827,Andromeda,1h 50m 10.93s,38° 27′ 24.04″,16.07,61.3,T0,,,2010
2029,WISE 0150+3827,Andromeda,1h 50m 10.93s,38° 27′ 24.04″,16.07,61.3,T0,,,2010
2030,WISE 0206+2640,Aries,2h 6m 25.29s,26° 40′ 23.64″,16.53,58.4,L9 pec,,,2010
2031,WISE 0206+2640,Aries,2h 6m 25.29s,26° 40′ 23.64″,16.53,58.4,L9 pec,,,2010
2032,WISE 0206+2640,Aries,2h 6m 25.29s,26° 40′ 23.64″,16.53,58.4,L9 pec,,,2010
2033,WISE 0206+2640,Aries,2h 6m 25.29s,26° 40′ 23.64″,16.53,58.4,L9 pec,,,2010
2034,WISE 0206+2640,Aries,2h 6m 25.29s,26° 40′ 23.64″,16.53,58.4,L9 pec,,,2010
2035,WISE 0206+2640,Aries,2h 6m 25.29s,26° 40′ 23.64″,16.53,58.4,L9 pec,,,2010
2036,WISE 0206+2640,Aries,2h 6m 25.29s,26° 40′ 23.64″,16.53,58.4,L9 pec,,,2010
2037,WISE 0206+2640,Aries,2h 6m 25.29s,26° 40′ 23.64″,16.53,58.4,L9 pec,,,2010
2038,WISE 0206+2640,Aries,2h 6m 25.29s,26° 40′ 23.64″,16.53,58.4,L9 pec,,,2010
2039,WISE 0206+2640,Aries,2h 6m 25.29s,26° 40′ 23.64″,16.53,58.4,L9 pec,,,2010
2040,WISE 0221+3842,Andromeda,2h 21m 5.99s,38° 42′ 2.73″,17.59,73.1,T6.5,,,2010
2041,WISE 0221+3842,Andromeda,2h 21m 5.99s,38° 42′ 2.73″,17.59,73.1,T6.5,,,2010
2042,WISE 0221+3842,Andromeda,2h 21m 5.99s,38° 42′ 2.73″,17.59,73.1,T6.5,,,2010
2043,WISE 0221+3842,Andromeda,2h 21m 5.99s,38° 42′ 2.73″,17.59,73.1,T6.5,,,2010
2044,WISE 0221+3842,Andromeda,2h 21m 5.99s,38° 42′ 2.73″,17.59,73.1,T6.5,,,2010
2045,WISE 0221+3842,Andromeda,2h 21m 5.99s,38° 42′ 2.73″,17.59,73.1,T6.5,,,2010
2046,WISE 0221+3842,Andromeda,2h 21m 5.99s,38° 42′ 2.73″,17.59,73.1,T6.5,,,2010
2047,WISE 0221+3842,Andromeda,2h 21m 5.99s,38° 42′ 2.73″,17.59,73.1,T6.5,,,2010
2048,WISE 0221+3842,Andromeda,2h 21m 5.99s,38° 42′ 2.73″,17.59,73.1,T6.5,,,2010
2049,WISE 0221+3842,Andromeda,2h 21m 5.99s,38° 42′ 2.73″,17.59,73.1,T6.5,,,2010
2050,WISE 0223-2932,Fornax,2h 23m 22.39s,−29° 32′ 57.63″,17.34,47,T7.5,,,2010
2051,WISE 0223-2932,Fornax,2h 23m 22.39s,−29° 32′ 57.63″,17.34,47,T7.5,,,2010
2052,WISE 0223-2932,Fornax,2h 23m 22.39s,−29° 32′ 57.63″,17.34,47,T7.5,,,2010
2053,WISE 0223-2932,Fornax,2h 23m 22.39s,−29° 32′ 57.63″,17.34,47,T7.5,,,2010
2054,WISE 0223-2932,Fornax,2h 23m 22.39s,−29° 32′ 57.63″,17.34,47,T7.5,,,2010
2055,WISE 0223-2932,Fornax,2h 23m 22.39s,−29° 32′ 57.63″,17.34,47,T7.5,,,2010
2056,WISE 0223-2932,Fornax,2h 23m 22.39s,−29° 32′ 57.63″,17.34,47,T7.5,,,2010
2057,WISE 0223-2932,Fornax,2h 23m 22.39s,−29° 32′ 57.63″,17.34,47,T7.5,,,2010
2058,WISE 0223-2932,Fornax,2h 23m 22.39s,−29° 32′ 57.63″,17.34,47,T7.5,,,2010
2059,WISE 0223-2932,Fornax,2h 23m 22.39s,−29° 32′ 57.63″,17.34,47,T7.5,,,2010
2060,WISE 0226-0211,Cetus,2h 26m 24s,−2° 11′ 42.51″,18.94,91,T7,,,2010
2061,WISE 0226-0211,Cetus,2h 26m 24s,−2° 11′ 42.51″,18.94,91,T7,,,2010
2062,WISE 0226-0211,Cetus,2h 26m 24s,−2° 11′ 42.51″,18.94,91,T7,,,2010
